model,structure,level,noise_std,kl_before,kl_after,fft_before,fft_after
nafnet,nbs2_Anti-Metal.png,1,0.011015812866389751,0.013756555656292645,0.015987321891388254,1.0091998955013102,0.10106313095666898
nafnet,nbs2_Anti-Metal.png,2,0.011005060747265816,0.01414832266870112,0.016805336322724667,1.0555079321595673,0.10438554415737149
nafnet,nbs2_Anti-Metal.png,4,0.010913426987826824,0.024143511637649398,0.013303158305636296,1.0535407397185281,0.10956026407393787
nafnet,nbs2_Anti-Metal.png,8,0.010953317396342754,0.016864397094020628,0.014480395895035704,1.1432680455695274,0.11714995976145533
nafnet,nbs2_Anti-Metal.png,12,0.01061707641929388,0.027850569964014575,0.024971099460106394,0.7425144462699278,0.13475603297714928
nafnet,nbs2_Anti-Metal.png,16,0.010482032783329487,0.13822165063855146,0.021281919596604967,1.2432744501131239,0.1679215861535631
nafnet,nbs2_Anti-Metal.png,20,0.010459469631314278,0.026516034499249906,0.02293384683949192,0.8098411066599263,0.12562277705458022
nafnet,nbs2_Anti-Metal.png,28,0.010197296738624573,0.13799432641196824,0.022790681550399153,1.2474166005114138,0.187273083168076
nafnet,nbs2_Anti-Metal.png,36,0.010881257243454456,0.21198666397202917,0.0420373311438713,0.7269039930947804,0.12788714901468531
nafnet,nbse2_Cu_doped.png,1,0.012882265262305737,0.05722278419143659,0.045362510734438186,1.4671845744142549,0.14118527346807092
nafnet,nbse2_Cu_doped.png,2,0.012826059013605118,0.09080575412099978,0.06664351504533,1.4638770853501717,0.14015581490777945
nafnet,nbse2_Cu_doped.png,4,0.012191100046038628,1.5787992551487524,0.2557345698211862,1.3853220895148797,0.1727495923842856
nafnet,nbse2_Cu_doped.png,8,0.011787556111812592,0.25947770111196294,0.03852112742395049,1.2268190111642647,0.1863598793578645
nafnet,nbse2_Cu_doped.png,12,0.012688240967690945,0.3032931154551076,0.051240564369764326,1.46777675432951,0.1499626359440465
nafnet,nbse2_Cu_doped.png,16,0.012883950024843216,0.06428896278509276,0.04640526144518188,1.464699215139957,0.14110908070484343
nafnet,nbse2_Cu_doped.png,20,0.011207358911633492,0.5155716671279698,0.18346983250512658,0.993773078102206,0.21654551790268273
nafnet,nbse2_Cu_doped.png,28,0.011890112422406673,1.572824398162487,0.4050760142179808,1.2819512853261747,0.1761901848677765
nafnet,nbse2_Cu_doped.png,36,0.011959400959312916,0.9648456218863932,0.22155031272482642,1.3322028959776917,0.18341316681269523
nafnet,nbte2_Vacancy-Anion-12A.png,1,0.012101725675165653,0.024133779404953495,0.022068630207270706,0.801139595341545,0.11637736904322375
