model,structure,level,noise_std,kl_before,kl_after,fft_before,fft_after
nafnet_asym1,tise2_Adatom-Li.png,4,0.01524277962744236,0.05698329820635005,0.05101130465948102,1.47826929046293,0.1788632221586187
nafnet_asym1,tise2_Adatom-Li.png,8,0.015069222077727318,0.048736136005732345,0.04337023155821984,1.07773000310114,0.11978498234749982
nafnet_asym1,tise2_Adatom-Li.png,12,0.015293746255338192,0.06293843525358173,0.04842711272558665,0.7312130518990172,0.14005261342097586
nafnet_asym1,tise2_Adatom-Li.png,16,0.01927834004163742,0.27604378839475224,0.22829889255749708,0.9005533828313886,0.19282461767551062
nafnet_asym1,tise2_Adatom-Li.png,20,0.016299651935696602,0.056637500576887365,0.05076852480276423,1.23025100522175,0.11694258441432719
nafnet_asym1,tise2_Adatom-Li.png,28,0.018180489540100098,0.27990743236736937,0.23437846505491672,1.4171521445592152,0.18031337405726142
nafnet_asym1,tise2_Adatom-Li.png,36,0.014419004321098328,0.058043331721782485,0.04320290894946213,0.6989769567660695,0.17140466513535396
nafnet_asym1,tite2-B_Cu_doped.png,1,0.008859935216605663,0.16730300906889442,0.14354035076140104,1.2636877055453093,0.15148160932736804
nafnet_asym1,tite2-B_Cu_doped.png,2,0.008548456244170666,0.04188273286789694,0.040466375535290124,1.2427750778884041,0.153178824238092
nafnet_asym1,tite2-B_Cu_doped.png,4,0.00860714353621006,0.12383087918122616,0.01167790628043658,1.2398036097024427,0.1545396823721942
nafnet_asym1,tite2-B_Cu_doped.png,8,0.007962316274642944,0.0891167467130856,0.013958522964715591,1.0420753302121892,0.14664748381138196
