psnr,ssim,kl,fft_err,frac_damaged,psnr_dmg,mae_dmg,psnr_undmg,mae_undmg,col_precision,col_recall,col_rmse,n_cols_target,n_cols_pred,defect_sites,defect_preserved_frac,vacancy_preserved_frac,anom_preserved_frac,vacuum_phantom_frac,seg_precision,seg_recall,psnr_missed_dmg,frac_edited,regime,structure,family,op,level
35.27389386815579,0.892011905701769,0.010422505707078722,0.190282870273273,0.05796542328744002,29.53233387090566,0.023210583303508017,36.07934577790867,0.012318582685077335,0.9859154929577465,1.0,0.5209880722517277,70,71,1,1.0,,1.0,,0.23445971335015298,0.9084338602329451,31.356422876526103,0.22459190316591518,permissive,sno2_Anti-Metal.png,sno2,A,1
35.01205997805991,0.8667761206139637,0.04038265392589437,0.19277486086408566,0.08251014884979703,29.72850757646354,0.02437663166046787,36.0558537581025,0.01205266217655225,1.0,0.9166666666666666,0.3535533905932738,96,88,4,1.0,1.0,1.0,0.0,0.28890732249801737,0.8121668716687167,25.68091433107975,0.23194984776725305,permissive,sns2_Vacancy-Metal.png,sns2,A,1
29.481386810058467,0.9115148122420966,0.007909311256273949,0.1568007244044995,0.037830869507596294,27.93580955084442,0.02871350800448479,29.554995515400833,0.01383868359951399,1.0,1.0,0.41560470729681676,110,110,29,1.0,1.0,,0.0,0.23535096824999105,0.6979830148619958,27.689099585488837,0.11219543539636069,permissive,snse2_Vacancy-Anion-03.png,snse2,A,1
33.440174443295064,0.8888544114695579,0.014018023323462615,0.1273985572785305,0.04551550144770484,23.325903644440842,0.03439386475521257,35.97295411036618,0.0120820463810484,1.0,1.0,1.2339883600452934,176,176,6,1.0,,1.0,0.0,0.10402710804118337,0.593876715895986,20.16305037038958,0.25984185306219204,permissive,snte2_Fe_doped.png,snte2,A,1
26.334827904622557,0.9049858905210472,0.009825514416431834,0.09445256561785148,0.06500783897233602,14.862428685435882,0.09185061327764141,36.6199894172246,0.010993567369268346,1.0,0.9705882352941176,0.17407765595569785,68,66,7,1.0,1.0,1.0,0.0,0.22762708697793704,0.5213163217675432,11.73844445222229,0.14888231426692966,permissive,tas2-A_Doped-Li.png,tas2,A,1
33.47143014268802,0.9114512521924117,0.0043517169092005484,0.11929981167282382,0.03695975923800068,26.41808438496591,0.03211341195900401,34.209784902089694,0.011151568228842283,0.96875,1.0,0.5287436926083546,93,96,11,1.0,1.0,1.0,0.010665271461343422,0.1330149037153481,0.30779993004547046,25.185132195205227,0.08552583951268447,permissive,tas2-B_Vacancy-Anion-06B.png,tas2,A,1
32.583196273708694,0.9154694612163469,0.00894672782371529,0.20011228548079013,0.029686740508620066,31.6184170253324,0.020071082959200442,32.616375645207725,0.011439804150240868,0.9801980198019802,1.0,0.3481553119113957,99,101,3,1.0,1.0,,0.0,0.13588186628787288,0.7581431806305522,28.81981209684545,0.16563505114124083,permissive,tas2-B_Vacancy-Anion-09B.png,tas2,A,1
31.389880781411982,0.9276916784564173,0.0029567211831599744,0.06862034520787122,0.015205930807248764,13.972091661063448,0.15800021804213027,39.25663805703187,0.008116687006073299,1.0,0.9834710743801653,0.36667939881128453,121,119,9,1.0,1.0,1.0,0.0,0.014301225376143943,0.07135118402724036,13.653480329523608,0.07586490939044481,permissive,tase2-A_Vacancy-Anion-12B.png,tase2,A,1
37.0156895310849,0.9296653171553872,0.008258472765341206,0.04540139968855751,0.014442787477163422,29.359901742401043,0.027194076290683124,37.334425910240434,0.010304008765109614,1.0,1.0,0.28988551782622424,119,119,33,1.0,1.0,,0.0,0.18473794549266248,0.7314077025232404,31.121446424240894,0.05718135480251454,permissive,tase2-B_Defect-Free.png,tase2,A,1
35.02769226111917,0.9073607701096936,0.005647358180100861,0.22699663533112707,0.08067485986372376,32.32627554241348,0.019044616499848132,35.369587577593116,0.013364626894297548,1.0,1.0,0.2626128657194451,145,145,21,1.0,1.0,,,0.223285121219732,0.8983030699277839,31.459331859620697,0.3245647264165871,permissive,tase2-B_Vacancy-Anion-09B.png,tase2,A,1
