structure,family,op,level,psnr,ssim,kl,split
cose2_Defect-Free.png,cose2,A,1,34.87333680130067,0.8946250148265047,0.013344408882646994,test
cose2_Fe_adatom.png,cose2,A,1,33.39229472178103,0.9228978834959395,0.007637955844069752,train
cose2_Fe_doped.png,cose2,A,1,31.27840719346899,0.9215665683809471,0.0054180673565845765,val
cose2_Ni_adatom.png,cose2,A,1,36.53689240450878,0.919655398366681,0.0027422665130595043,train
cose2_Ni_doped.png,cose2,A,1,38.073803855391745,0.9375354467042077,0.002822897620057478,train
cose2_Vacancy-Anion-03.png,cose2,A,1,34.02703139119421,0.9384573479436289,0.0023525595672538825,train
cose2_Vacancy-Anion-06A.png,cose2,A,1,37.16069804787521,0.9205037474106155,0.004108888645100253,train
cose2_Vacancy-Anion-06B.png,cose2,A,1,31.84001257619526,0.9026311464606964,0.004947526208677555,train
cose2_Vacancy-Anion-09A.png,cose2,A,1,29.093968381101032,0.9143822459633721,0.004641019717908528,train
cose2_Vacancy-Anion-09B.png,cose2,A,1,35.38815685497386,0.9063632890316251,0.015681291552690504,train
cose2_Vacancy-Metal.png,cose2,A,1,35.62725302154935,0.9071512648586193,0.004869485809847714,train
cro2_Anti-Anion.png,cro2,A,1,27.159125734855373,0.6174983039211549,0.042013799727188536,train
cro2_Anti-Metal.png,cro2,A,1,30.109585746941914,0.6998767618477181,0.03360775900179342,train
cro2_Cr_adatom.png,cro2,A,1,36.045410176720715,0.8598264149551479,0.012761195904809484,train
cro2_Defect-Free.png,cro2,A,1,24.39482868705628,0.595640275009613,0.06985906618010888,train
cro2_Int-Anion.png,cro2,A,1,27.972907222811223,0.6446265727280542,0.06684577348333956,train
cro2_Int-Metal.png,cro2,A,1,25.899498488508502,0.6428582100099979,0.029623446168078837,test
cro2_Vacancy-Anion-03.png,cro2,A,1,27.384838972497022,0.6455641515098293,0.031483141119072314,val
cro2_Vacancy-Metal.png,cro2,A,1,26.278345371528143,0.6395538238604926,0.03918147690143678,train
crse2_Adatom-Li.png,crse2,A,1,28.44114450883032,0.7574089571950445,0.0126230214593856,train
crse2_Anti-Anion.png,crse2,A,1,32.99745472416237,0.8557427000242728,0.010018708187951149,val
crse2_Anti-Metal.png,crse2,A,1,27.04321299372621,0.7324220518201721,0.01915151387855457,test
crse2_Defect-Free.png,crse2,A,1,26.29526265124348,0.7495398419196085,0.01761792011698115,train
crse2_Doped-Li.png,crse2,A,1,28.203645836096104,0.707908084284899,0.03001959943815629,train
crse2_Ti_adatom.png,crse2,A,1,29.198106683091957,0.8137230998268795,0.020519049657722277,train
crse2_Ti_doped.png,crse2,A,1,30.015582633416898,0.7543801017181125,0.0020921742030374853,train
crse2_V_adatom.png,crse2,A,1,31.618420619960595,0.7968290759909238,0.01231125622511777,train
crse2_V_doped.png,crse2,A,1,28.262564708613294,0.7385767425642629,0.025490168574378556,train
crse2_Vacancy-Anion-03.png,crse2,A,1,30.196553420890446,0.7593379119966599,0.02024983928898516,train
crse2_Vacancy-Metal.png,crse2,A,1,26.624690895550195,0.7658033205143139,0.015264463328131764,train
crte2_Adatom-Li.png,crte2,A,1,31.66040578187058,0.8690299708358113,0.0026093775616122094,test
crte2_Anti-Anion.png,crte2,A,1,34.65088965875235,0.8731865538574203,0.0018454574706085335,train
crte2_Anti-Metal.png,crte2,A,1,31.98446011557047,0.8736612654140283,0.008168506304007044,train
crte2_Cr_adatom.png,crte2,A,1,36.87165165596362,0.934471660039093,0.004108400700707353,train
crte2_Defect-Free.png,crte2,A,1,34.82364028187265,0.9188049854041879,0.0014770273592505361,train
crte2_Int-Anion.png,crte2,A,1,36.38226344772294,0.9299014098549935,0.0023912483614767013,train
crte2_Int-Metal.png,crte2,A,1,32.091685804736436,0.876895340426464,0.005616924645444333,train
crte2_Ti_adatom.png,crte2,A,1,31.469295955612058,0.8782160564154662,0.0010087614443529877,train
crte2_V_adatom.png,crte2,A,1,30.986711442743726,0.8644223020301806,0.011758022049910902,train
crte2_Vacancy-Anion-03.png,crte2,A,1,28.82277416705226,0.8399658562875254,0.004901110322013153,train
crte2_Vacancy-Metal.png,crte2,A,1,31.043253917769327,0.8610490121925587,0.009660396401058325,val
cus2_Cu_adatom.png,cus2,A,1,35.015179949609674,0.8730276565361966,0.01450060227655499,val
cus2_Defect-Free.png,cus2,A,1,27.481951279603983,0.7101197734742143,0.04895347990649485,train
cus2_Int-Anion.png,cus2,A,1,33.57612694881886,0.8307717059466249,0.008322487651755526,train
cus2_Int-Metal.png,cus2,A,1,33.39371635714368,0.7996570973029692,0.01880889875959522,train
cus2_Vacancy-Anion-03.png,cus2,A,1,32.57384471904355,0.7964855477403225,0.027354196269986128,train
cus2_Vacancy-Metal.png,cus2,A,1,30.087183853000752,0.7254475240652108,0.036096492602802475,test
cuse2_Cu_adatom.png,cuse2,A,1,36.13082912017692,0.8641736802527579,0.007535885312966499,val
cuse2_Defect-Free.png,cuse2,A,1,25.95874235058977,0.7011002322463009,0.029417439771286975,train
cuse2_Int-Anion.png,cuse2,A,1,31.555181228058565,0.7752815951419241,0.012162662619553923,train
cuse2_Int-Metal.png,cuse2,A,1,32.25381853434027,0.8326626769235429,0.011600656577696095,train
cuse2_Vacancy-Anion-03.png,cuse2,A,1,30.130895786422435,0.8095626739110436,0.013104985550915906,test
cuse2_Vacancy-Metal.png,cuse2,A,1,34.138378520317836,0.8531801394477202,0.00771127264954583,train
feo2_Defect-Free.png,feo2,A,1,28.660108846008395,0.6692966754185712,0.030021592219227372,train
feo2_Int-Anion.png,feo2,A,1,28.964474893275206,0.6902322755893578,0.012335465035662272,val
feo2_Int-Metal.png,feo2,A,1,33.090843883657925,0.798647713209013,0.027421062125397994,test
feo2_Vacancy-Anion-03.png,feo2,A,1,28.52020891845791,0.6694575481642983,0.014097218172761238,train
feo2_Vacancy-Metal.png,feo2,A,1,28.895739215760067,0.6804717933156565,0.010560992230979668,train
fes2_Co_adatom.png,fes2,A,1,28.703331581273268,0.9141772828478432,0.007850968049467267,train
fes2_Co_doped.png,fes2,A,1,37.00873076770265,0.9414974469056574,0.0051065110659923784,train
fes2_Defect-Free.png,fes2,A,1,27.915609215223157,0.8791290197182622,0.05005582132208012,train
fes2_Fe_adatom.png,fes2,A,1,31.222450781876997,0.912012679244987,0.004293340563834241,train
fes2_Ni_adatom.png,fes2,A,1,35.10842620425203,0.9024964171775522,0.002947098550925552,train
fes2_Ni_doped.png,fes2,A,1,37.45411978393354,0.9337068091663066,0.0038871313477293226,val
fes2_Vacancy-Anion-03.png,fes2,A,1,36.732424569968785,0.9218549162260268,0.007282622828442088,train
fes2_Vacancy-Anion-06A.png,fes2,A,1,31.209640689507665,0.9175610816084598,0.0027097010893312344,train
fes2_Vacancy-Anion-06B.png,fes2,A,1,41.46903881798422,0.9614022276893556,0.002462311107994764,train
fes2_Vacancy-Anion-09A.png,fes2,A,1,34.405997902928156,0.9279306674843544,0.0038410668814429813,train
fes2_Vacancy-Anion-09B.png,fes2,A,1,33.3966117213815,0.9357973112790327,0.002298888696054588,test
fes2_Vacancy-Metal.png,fes2,A,1,31.65429037300172,0.940759415554996,0.005903683780872563,train
ges2_Defect-Free.png,ges2,A,1,27.59211287778308,0.7444775942770064,0.043113111216629196,train
ges2_Vacancy-Anion-03.png,ges2,A,1,30.57378086719087,0.7594110911749316,0.031157821041199275,val
ges2_Vacancy-Metal.png,ges2,A,1,28.07979912558629,0.7511149752416417,0.0460740844724753,test
gete2_Defect-Free.png,gete2,A,1,31.76159763155099,0.937555950338426,0.0037879842045121072,val
gete2_Vacancy-Anion-03.png,gete2,A,1,36.45120093552436,0.896765225544936,0.0034679598743373504,test
gete2_Vacancy-Metal.png,gete2,A,1,32.49852727319184,0.934393640783892,0.0014591836214926138,train
hfo2_Anti-Anion.png,hfo2,A,1,38.18463900161881,0.9380201112567644,0.0030217726189892017,train
hfo2_Anti-Metal.png,hfo2,A,1,37.30760092248273,0.9340457419804075,0.0027140477911838786,train
hfo2_Defect-Free.png,hfo2,A,1,34.92958163955408,0.8991750676205287,0.008003518413342521,train
hfo2_Int-Anion.png,hfo2,A,1,28.239163956522283,0.9085128843405436,0.0032607958689281377,val
hfo2_Int-Metal.png,hfo2,A,1,39.307085648957916,0.9456982005972202,0.002139283515882077,test
hfo2_Vacancy-Anion-03.png,hfo2,A,1,27.2798370375087,0.8928045634203535,0.03527307795293893,train
hfo2_Vacancy-Metal.png,hfo2,A,1,36.43641992684752,0.9230909468931118,0.002665232377407359,train
irte2_Defect-Free.png,irte2,A,1,34.28716946458688,0.9118115685075904,0.004506251750037996,test
irte2_Vacancy-Anion-03.png,irte2,A,1,33.868427285055915,0.9050838124321199,0.003444730156276889,train
irte2_Vacancy-Metal.png,irte2,A,1,33.66162460978268,0.894907772885286,0.0051010704439192105,val
mno2_Defect-Free.png,mno2,A,1,28.690767547611028,0.6857543449662128,0.02620031485965526,val
mno2_Int-Anion.png,mno2,A,1,32.56425868954015,0.7692814175546733,0.0224168800710233,test
mno2_Vacancy-Anion-03.png,mno2,A,1,29.041188827076382,0.6825422133255244,0.031111061480244253,train
mno2_Vacancy-Metal.png,mno2,A,1,29.179739899938756,0.6781319284304822,0.037346322039060575,train
mns2_Defect-Free.png,mns2,A,1,28.986923727495956,0.7408424100425398,0.04265235934204453,train
mns2_Int-Anion.png,mns2,A,1,29.216999846139426,0.7448984507934329,0.042097257184558666,val
mns2_Int-Metal.png,mns2,A,1,26.29653758412139,0.7082282699102268,0.04472968610618343,train
mns2_Vacancy-Anion-03.png,mns2,A,1,29.317047480861575,0.7385844851759945,0.002193968210277352,test
mns2_Vacancy-Metal.png,mns2,A,1,28.848432224237953,0.752551175473991,0.03791167410690764,train
mnse2-A_Defect-Free.png,mnse2,A,1,33.767045369891,0.9207851420909449,0.003187273362723675,train
mnse2-A_Vacancy-Anion-03.png,mnse2,A,1,29.754095482063434,0.89366365320528,0.006275252497247706,train
mnse2-A_Vacancy-Metal.png,mnse2,A,1,35.01535021020834,0.8931567321571894,0.0023018242406581775,train
mnse2-B_Defect-Free.png,mnse2,A,1,27.85611261600659,0.7408712055489403,0.02350361176404798,test
mnse2-B_Vacancy-Anion-03.png,mnse2,A,1,31.343211684224258,0.7979069731242479,0.004827033400429,val
mnse2-B_Vacancy-Metal.png,mnse2,A,1,27.837968851192805,0.7438887391689687,0.024025505637332023,train
mnte2_Defect-Free.png,mnte2,A,1,38.358637864663436,0.9449325618356375,0.0033845305853485415,val
mnte2_Vacancy-Anion-03.png,mnte2,A,1,38.16708438067069,0.9411968730219752,0.0013518099282816215,test
mnte2_Vacancy-Metal.png,mnte2,A,1,32.89033128439507,0.9412884323352081,0.004736579343522429,train
mos2-A_Adatom-K.png,mos2,A,1,34.29371405340193,0.8469274953614029,0.014286975908687022,train
mos2-A_Adatom-Li.png,mos2,A,1,32.18929844091612,0.7886946220551532,0.019590413836113995,val
mos2-A_Adatom-Na.png,mos2,A,1,33.48700358125244,0.8320137804883421,0.014757004780924895,train
mos2-A_Anti-2M.png,mos2,A,1,28.01073955440492,0.8049339054893048,0.01901649131229871,train
mos2-A_Anti-Anion.png,mos2,A,1,35.78349432509977,0.868391885134592,0.0032412078826947795,train
mos2-A_Anti-Metal.png,mos2,A,1,32.26369875776902,0.789633400061524,0.007474200851163716,train
mos2-A_Defect-Free.png,mos2,A,1,26.818739479412322,0.7453234621312579,0.07456222627632543,train
mos2-A_Doped-K.png,mos2,A,1,31.477983849486254,0.7670747611118215,0.023174910160828892,train
mos2-A_Doped-Li.png,mos2,A,1,30.104532895707116,0.8361265537301975,0.010941746371028014,test
mos2-A_Doped-Na.png,mos2,A,1,32.25658238588137,0.7860086520900263,0.01851947691340805,train
mos2-A_Ti_adatom.png,mos2,A,1,33.29622296838394,0.8831325254329364,0.004371896360014249,train
mos2-A_Ti_doped.png,mos2,A,1,29.04572354000647,0.7294442009678094,0.10021527488086004,train
mos2-A_V_adatom.png,mos2,A,1,35.677049332482326,0.8608563923088414,0.0040604767192138486,test
mos2-A_V_doped.png,mos2,A,1,31.143014980935707,0.7595262166681884,0.028187957218412846,train
mos2-A_Vacancy-Anion-03.png,mos2,A,1,29.062115648347667,0.8019051146808004,0.012941983367380344,train
mos2-A_Vacancy-Anion-06A.png,mos2,A,1,30.396403500442716,0.7564955316332812,0.029374779444249235,train
mos2-A_Vacancy-Anion-06B.png,mos2,A,1,24.359440815261138,0.732359841646485,0.1369558371967584,train
mos2-A_Vacancy-Metal.png,mos2,A,1,28.7730295819301,0.7898169262508602,0.005340518100299275,val
mos2-B_Adatom-K.png,mos2,A,1,33.20877851842654,0.8642279533378036,0.008036612310183317,val
mos2-B_Adatom-Li.png,mos2,A,1,30.79692109051754,0.8241650326092198,0.008811995004310985,train
mos2-B_Adatom-Na.png,mos2,A,1,32.24547329212519,0.8239550803941952,0.001951419019189101,train
mos2-B_Anti-2M.png,mos2,A,1,30.328952157195776,0.823780348386113,0.009179621332080251,train
mos2-B_Anti-Anion.png,mos2,A,1,29.845945833884254,0.8184926564047237,0.017009079705278887,val
mos2-B_Anti-Metal.png,mos2,A,1,33.3121651640372,0.849045552350787,0.009356625694945074,train
mos2-B_Defect-Free.png,mos2,A,1,30.00660056510167,0.7788278622142277,0.02023281994303259,train
mos2-B_Doped-K.png,mos2,A,1,30.82404668755467,0.7926677498721042,0.026014144505154983,test
mos2-B_Doped-Li.png,mos2,A,1,25.083372289884935,0.8101905409048767,0.02554359806071082,train
mos2-B_Doped-Na.png,mos2,A,1,31.516934012469147,0.8179025019482512,0.01482791357718084,train
mos2-B_Ti_adatom.png,mos2,A,1,36.04416296972929,0.8884069978084164,0.0050869933149401015,train
mos2-B_Ti_doped.png,mos2,A,1,32.19579163055834,0.829699099868955,0.008549855096327085,train
mos2-B_V_adatom.png,mos2,A,1,32.94806545126859,0.8823426484221899,0.006975949681977421,train
mos2-B_V_doped.png,mos2,A,1,31.353745431723944,0.8313344329893463,0.015779612215078516,test
mos2-B_Vacancy-Anion-03.png,mos2,A,1,25.66842470713144,0.8154844542426385,0.01629624319898191,train
mos2-B_Vacancy-Anion-06A.png,mos2,A,1,30.361111386531498,0.8530036042779766,0.006822120164504168,train
mos2-B_Vacancy-Anion-06B.png,mos2,A,1,29.2898676459888,0.7932473034254607,0.008964743127026878,train
mos2-B_Vacancy-Metal.png,mos2,A,1,30.636785194635152,0.8598020148720463,0.0020993707556632036,train
mose2-A_Adatom-K.png,mose2,A,1,33.329181586939484,0.9099678283153536,0.0019185927475635063,train
mose2-A_Adatom-Li.png,mose2,A,1,33.31686771128939,0.919408933734275,0.004094803118412693,train
mose2-A_Adatom-Na.png,mose2,A,1,34.35686584613942,0.9067297231487822,0.0019599077822120233,train
mose2-A_Anti-2M.png,mose2,A,1,33.294875062444255,0.9069523968952702,0.0036824100362982085,train
mose2-A_Anti-Anion.png,mose2,A,1,33.9951332878326,0.8824690827149296,0.006056354104746413,train
mose2-A_Anti-Metal.png,mose2,A,1,33.44290163750833,0.8872869418234535,0.00994862576912218,train
mose2-A_Defect-Free.png,mose2,A,1,30.986054767394332,0.8973431212220226,0.0068029255242930695,train
mose2-A_Doped-K.png,mose2,A,1,31.723724512841507,0.8938620693693456,0.008572322199760845,train
mose2-A_Doped-Li.png,mose2,A,1,33.38368901826904,0.8821470320451462,0.014453938164035599,train
mose2-A_Doped-Na.png,mose2,A,1,36.321043597472894,0.9424055760351706,0.0024499586965260117,val
mose2-A_Ti_adatom.png,mose2,A,1,31.07665802081268,0.8925762422086999,0.005566755907212499,train
mose2-A_Ti_doped.png,mose2,A,1,31.277010529949457,0.8989572487030225,0.0055152302115887624,train
mose2-A_V_adatom.png,mose2,A,1,30.009192519390243,0.8963026439432568,0.00597721176501575,train
mose2-A_V_doped.png,mose2,A,1,30.603592356867665,0.8758191552090808,0.012951107691078488,train
mose2-A_Vacancy-Anion-03.png,mose2,A,1,30.562727270235023,0.8817875878933298,0.006945081251522111,test
mose2-A_Vacancy-Anion-06A.png,mose2,A,1,32.532789168024394,0.8891382940709269,0.007382188744800202,train
mose2-A_Vacancy-Anion-06B.png,mose2,A,1,35.011267716084326,0.9244702869547229,0.0031144142510807875,train
mose2-A_Vacancy-Metal.png,mose2,A,1,31.717509331070033,0.902844968036671,0.0052141096971821295,train
mose2-B_Adatom-K.png,mose2,A,1,32.84343810724606,0.8306703367684566,0.005354920633613268,val
mose2-B_Adatom-Li.png,mose2,A,1,28.628532131817014,0.7522337071256798,0.0039017244099652576,train
mose2-B_Adatom-Na.png,mose2,A,1,31.336674136136743,0.8137360207737204,0.008414171175619978,train
mose2-B_Anti-2M.png,mose2,A,1,31.892736384310233,0.8326869350417452,0.009557885148615212,train
mose2-B_Anti-Anion.png,mose2,A,1,28.01273943605636,0.7633158781446985,0.017003420943004756,test
mose2-B_Anti-Metal.png,mose2,A,1,28.152676735000654,0.745299659307005,0.015724729603795055,train
mose2-B_Defect-Free.png,mose2,A,1,27.698634249924694,0.7782950361011782,0.00881154878626381,train
mose2-B_Doped-K.png,mose2,A,1,31.000675440055264,0.7809632423627587,0.0009624207922648673,train
mose2-B_Doped-Li.png,mose2,A,1,28.1549070267185,0.7548865310807346,0.01629461088425277,train
mose2-B_Doped-Na.png,mose2,A,1,30.539791869901165,0.8132206046692432,0.022891914518385098,val
mose2-B_Ti_adatom.png,mose2,A,1,36.084036213812624,0.8714064909123808,0.006179357801640351,train
mose2-B_Ti_doped.png,mose2,A,1,29.366350903140063,0.8066634682148878,0.013713347189563373,train
mose2-B_V_adatom.png,mose2,A,1,32.72104732407808,0.84811797188386,0.003960076307437397,val
mose2-B_V_doped.png,mose2,A,1,30.116974659752984,0.7850872592340824,0.014809792466344472,test
mose2-B_Vacancy-Anion-03.png,mose2,A,1,29.32030949464062,0.8179695702578184,0.02182429866307656,train
mose2-B_Vacancy-Anion-06A.png,mose2,A,1,32.234486043726264,0.8298895735015617,0.012388831773487267,train
mose2-B_Vacancy-Anion-06B.png,mose2,A,1,30.167316485639674,0.8113766884027869,0.013150688305614526,train
mose2-B_Vacancy-Metal.png,mose2,A,1,31.688022407698178,0.8310683977745411,0.011229443380495028,test
mote2-A_Adatom-K.png,mote2,A,1,27.296881675721142,0.8295587218902417,0.028291046194518603,test
mote2-A_Adatom-Li.png,mote2,A,1,33.08618542505035,0.8524313635589357,0.00531360884246778,train
mote2-A_Adatom-Na.png,mote2,A,1,33.1474963524234,0.885056650866454,0.0031572229831256446,train
mote2-A_Anti-2M.png,mote2,A,1,31.912190192892496,0.8392086882844751,0.020377556153608485,val
mote2-A_Anti-Anion.png,mote2,A,1,31.782783462156118,0.8423853366395843,0.012004305153217206,train
mote2-A_Anti-Metal.png,mote2,A,1,34.93072681300169,0.8975737093565214,0.00346660330846673,train
mote2-A_Defect-Free.png,mote2,A,1,31.46002931214022,0.8455215700305354,0.008221951190479101,train
mote2-A_Doped-K.png,mote2,A,1,32.5188452327587,0.8481256733938722,0.01151543410524645,train
mote2-A_Doped-Li.png,mote2,A,1,29.936006791203503,0.8879253289195489,0.005898329173552135,train
mote2-A_Doped-Na.png,mote2,A,1,31.499972957196434,0.8618517425927456,0.00535133980817263,train
mote2-A_Ti_adatom.png,mote2,A,1,32.9822479164707,0.9121351111944315,0.005092572390423924,train
mote2-A_Ti_doped.png,mote2,A,1,30.235180126966952,0.8008326239352141,0.012854602498878672,val
mote2-A_V_adatom.png,mote2,A,1,32.661134408343955,0.9125004407794095,0.0028789882647866595,train
mote2-A_V_doped.png,mote2,A,1,30.08721732731611,0.7984356599428208,0.013789136463128559,test
mote2-A_Vacancy-Anion-03.png,mote2,A,1,31.546692540895013,0.8881547031000271,0.005990026454693231,train
mote2-A_Vacancy-Anion-06A.png,mote2,A,1,32.603959646928715,0.8480390635213158,0.006759898664620435,train
mote2-A_Vacancy-Anion-06B.png,mote2,A,1,33.204046378496976,0.9008852056663929,0.003632712159882733,train
mote2-A_Vacancy-Metal.png,mote2,A,1,28.33074036317013,0.8474965759075512,0.00606020743061997,train
mote2-B_Adatom-K.png,mote2,A,1,38.30944815739038,0.945958042712954,0.0026835122851717767,test
mote2-B_Adatom-Li.png,mote2,A,1,36.46484835495331,0.9291301002769746,0.02260056845961049,train
mote2-B_Adatom-Na.png,mote2,A,1,38.254280077927554,0.9671605877446338,0.001355084214980159,train
mote2-B_Anti-2M.png,mote2,A,1,36.85235731015764,0.9319705365699388,0.0057095982853044526,train
mote2-B_Anti-Anion.png,mote2,A,1,35.41593713958506,0.9435915928093445,0.005888286690357344,train
mote2-B_Anti-Metal.png,mote2,A,1,38.74465200589951,0.9450000998478093,0.0018746575880812266,train
mote2-B_Defect-Free.png,mote2,A,1,29.73852925720511,0.9385430787848889,0.009420123837821334,train
mote2-B_Doped-K.png,mote2,A,1,37.52282060332805,0.9343453950533208,0.002255335792772691,train
mote2-B_Doped-Li.png,mote2,A,1,34.36136540524138,0.9499129777471048,0.0018132836597307884,test
mote2-B_Doped-Na.png,mote2,A,1,34.45692935063976,0.943842914177665,0.0016605128777485221,train
mote2-B_Ti_adatom.png,mote2,A,1,31.970916611099987,0.9329562904298564,0.004830734903480464,train
mote2-B_Ti_doped.png,mote2,A,1,33.50598685546875,0.9444463767183537,0.004832960934596379,train
mote2-B_V_adatom.png,mote2,A,1,30.14109264837934,0.9404726080550289,0.0038163572896061197,val
mote2-B_V_doped.png,mote2,A,1,37.68629560230746,0.9473454577810245,0.0026676676444410373,train
mote2-B_Vacancy-Anion-03.png,mote2,A,1,31.872744657803487,0.9351809976954774,0.006315293410484268,train
mote2-B_Vacancy-Anion-06A.png,mote2,A,1,29.039501723568687,0.9233489950436633,0.003650729556307156,train
mote2-B_Vacancy-Anion-06B.png,mote2,A,1,37.97001013657565,0.9328293574620712,0.0007527520240434383,val
mote2-B_Vacancy-Metal.png,mote2,A,1,32.13380158953547,0.8925919416965377,0.5241345151572783,train
nbo2_Defect-Free.png,nbo2,A,1,32.76624244933164,0.8358083040665015,0.022179900355133394,val
nbo2_Vacancy-Anion-03.png,nbo2,A,1,30.84370405759084,0.8732733709525224,0.005936722873419445,test
nbo2_Vacancy-Metal.png,nbo2,A,1,29.17429906995709,0.8561767649001755,0.009687780074586047,train
nbs2_Anti-Anion.png,nbs2,A,1,33.023457125929404,0.8405267956216472,0.01253228987275807,test
nbs2_Anti-Metal.png,nbs2,A,1,31.703917822266988,0.8624796941260496,0.011857593785273192,val
nbs2_Cu_adatom.png,nbs2,A,1,37.82454202945928,0.9147897201059066,0.0012468458873797525,train
nbs2_Cu_doped.png,nbs2,A,1,30.60059300776218,0.7900389666699448,0.016564431772674592,train
nbs2_Defect-Free.png,nbs2,A,1,32.546088971252885,0.8269926857615558,0.013454589470314925,train
nbs2_Fe_adatom.png,nbs2,A,1,33.34832659043782,0.8860964640240372,0.007833482246927793,train
nbs2_Fe_doped.png,nbs2,A,1,32.55867420665454,0.8443924449776746,0.01206551140995826,test
nbs2_V_adatom.png,nbs2,A,1,35.239348187121394,0.8729290794616623,0.0050151121942717414,train
nbs2_V_doped.png,nbs2,A,1,32.39481898159573,0.8288371839445831,0.01957036912049794,train
nbs2_Vacancy-Anion-03.png,nbs2,A,1,30.92545169793754,0.8148911665174455,0.02430535170944889,train
nbs2_Vacancy-Anion-06A.png,nbs2,A,1,31.353218286760033,0.7978904419565582,0.021917888488421196,train
nbs2_Vacancy-Anion-06B.png,nbs2,A,1,31.586652591677968,0.8042903864505551,0.023173765297959288,train
nbs2_Vacancy-Anion-09A.png,nbs2,A,1,30.843186223731877,0.8217302324913879,0.02151223864524177,train
nbs2_Vacancy-Anion-09B.png,nbs2,A,1,31.184914644471114,0.8286591818913946,0.018179103245506693,train
nbs2_Vacancy-Anion-12A.png,nbs2,A,1,30.85006577181863,0.8214751860152069,0.015641121388312827,train
nbs2_Vacancy-Anion-12B.png,nbs2,A,1,33.348112648612,0.8430967207436516,0.013458330910702365,train
nbs2_Vacancy-Metal.png,nbs2,A,1,30.932524886718056,0.8030851453454377,0.024014498273680112,val
nbse2_Anti-Anion.png,nbse2,A,1,34.186942653631625,0.8829620658945112,0.012489064308077058,test
nbse2_Anti-Metal.png,nbse2,A,1,30.890639333869206,0.9038805825364602,0.0066560724761919815,train
nbse2_Cu_adatom.png,nbse2,A,1,28.77996090698985,0.8739473241180595,0.04301985877611629,train
nbse2_Cu_doped.png,nbse2,A,1,34.16400903067941,0.8852861848372062,0.009382366801517834,val
nbse2_Defect-Free.png,nbse2,A,1,31.980729941470717,0.8956828410041409,0.0009827936220897508,train
nbse2_Fe_adatom.png,nbse2,A,1,29.085654800998068,0.8782671747931936,0.015083887088659268,train
nbse2_Fe_doped.png,nbse2,A,1,29.923474727203292,0.8682916338580541,0.08374730276804712,train
nbse2_V_adatom.png,nbse2,A,1,35.01719935901749,0.9123288878682875,0.0027454934966658928,train
nbse2_V_doped.png,nbse2,A,1,32.02359576414369,0.8971821243628111,0.002350990802890156,train
nbse2_Vacancy-Anion-03.png,nbse2,A,1,31.428842907919247,0.8850071409989878,0.0012947128216168138,val
nbse2_Vacancy-Anion-06A.png,nbse2,A,1,32.704459731785946,0.9011027750071604,0.004168698504420804,train
nbse2_Vacancy-Anion-06B.png,nbse2,A,1,32.15182512474927,0.9036608526306269,0.0025415974964023104,train
nbse2_Vacancy-Anion-09A.png,nbse2,A,1,32.96676298945676,0.9030635926098604,0.002127490753585412,train
nbse2_Vacancy-Anion-09B.png,nbse2,A,1,35.481385194638996,0.9268863735153022,0.0027921113151168774,test
nbse2_Vacancy-Anion-12A.png,nbse2,A,1,35.34527852954385,0.928478902906874,0.004708135112167789,train
nbse2_Vacancy-Anion-12B.png,nbse2,A,1,35.17128144445715,0.9222224782454168,0.004228246636459574,train
nbse2_Vacancy-Metal.png,nbse2,A,1,36.053288394788986,0.9115530963913582,0.006022228972856372,train
nbte2_Anti-Anion.png,nbte2,A,1,31.097265627005335,0.8712404522187661,0.006877576802905885,train
nbte2_Anti-Metal.png,nbte2,A,1,31.88457686265459,0.8959977584309772,0.007951138450117216,train
nbte2_Cu_adatom.png,nbte2,A,1,37.71204640882213,0.9295274870168788,0.0034957798703531833,train
nbte2_Cu_doped.png,nbte2,A,1,34.708984449500186,0.9162962433715492,0.0042311635843118945,train
nbte2_Defect-Free.png,nbte2,A,1,36.17732108434258,0.921208652139239,0.011530419381701663,train
nbte2_Fe_adatom.png,nbte2,A,1,31.967027883393214,0.8670568037442016,0.00657523469436775,train
nbte2_Fe_doped.png,nbte2,A,1,32.553080282466894,0.8528918199827182,0.01179361115533375,train
nbte2_V_adatom.png,nbte2,A,1,21.415389227168845,0.7664670694728112,0.9479441532114679,test
nbte2_V_doped.png,nbte2,A,1,32.46797954990641,0.8517893991355755,0.012910467905571368,test
nbte2_Vacancy-Anion-03.png,nbte2,A,1,32.95510401618192,0.8618429482262139,0.008935718239058053,train
nbte2_Vacancy-Anion-06A.png,nbte2,A,1,36.93840741615474,0.9187616439361843,0.002387892402112973,train
nbte2_Vacancy-Anion-06B.png,nbte2,A,1,31.388092672620825,0.8646455683750657,0.008883596468922755,train
nbte2_Vacancy-Anion-09A.png,nbte2,A,1,31.75128559365945,0.8733272261782431,0.00629435748808572,train
nbte2_Vacancy-Anion-09B.png,nbte2,A,1,30.23548829201328,0.8925509232859403,0.008720799803645266,train
nbte2_Vacancy-Anion-12A.png,nbte2,A,1,32.83479255816982,0.8694595046813497,0.0033198637174557924,val
nbte2_Vacancy-Anion-12B.png,nbte2,A,1,30.968130899450912,0.8613017013136924,0.0028506509922927355,train
nbte2_Vacancy-Metal.png,nbte2,A,1,28.065846242107746,0.8501051481902704,0.012013738333654878,val
pbse2_Defect-Free.png,pbse2,A,1,27.30993813256412,0.8939908165004388,0.0033097002741726152,val
